"","NCBI.Taxon.ID","EntrezGene.ID","EntrezGene.ID.HUMAN"
"8740",10090,71862,"26996"
"8742",10090,59083,"26998"
"8744",10090,58206,"27033"
"8746",10090,66948,"27034"
"8748",10090,75273,"27043"
"8750",10090,56463,"27044"
"8752",10090,29819,"27067"
"8754",10090,66092,"27069"
"8756",10090,239739,"27074"
"8758",10090,66109,"27075"
"8760",10090,72434,"27076"
"8762",10090,54377,"27092"
"8764",10090,102162,"27097"
"8766",10090,271377,"27107"
"8768",10090,170770,"27113"
"8770",10090,234130,"27121"
"8772",10090,56811,"27123"
"8774",10090,170835,"27124"
"8776",10090,93736,"27125"
"8778",10090,237313,"53832"
"8780",10090,67111,"27163"
"8782",10090,54448,"27179"
"8784",10090,56069,"27190"
"8786",10090,51885,"27229"
"8788",10090,28146,"27230"
"8790",10090,99889,"27236"
"8792",10090,54390,"27240"
"8794",10090,94185,"27242"
"8796",10090,140742,"27244"
"8798",10090,226541,"27252"
"8800",10090,219228,"27253"
"8802",10090,105859,"27254"
"8804",10090,53870,"27255"
"8806",10090,68792,"27286"
"8808",10090,223881,"27289"
"8810",10090,52013,"27291"
"8812",10090,100340,"27293"
"8814",10090,71755,"27294"
"8817",10090,58860,"27299"
"8819",10090,30932,"27309"
"8821",10090,73124,"27333"
"8823",10090,78826,"27334"
"8825",10090,56715,"27342"
"8827",10090,58802,"27345"
"8829",10090,98402,"23677"
"8831",10090,50875,"29766"
"8833",10090,105844,"29775"
"8835",10090,81879,"29842"
"8837",10090,223870,"29843"
"8839",10090,241391,"11227"
"8841",10090,22757,"23660"
"8843",10090,77038,"84364"
"8845",10090,67475,"56605"
"8847",10090,26559,"30811"
"8849",10090,114889,"30813"
"8851",10090,50773,"30833"
"8853",10090,76281,"30851"
"8855",10090,218236,"23196"
"8857",10090,76577,"23197"
"8859",10090,56710,"1620"
"8861",10090,233410,"9640"
"8863",10090,320878,"9645"
"8865",10090,67472,"9650"
"8867",10090,67534,"9654"
"8869",10090,320299,"9657"
"8871",10090,64898,"9663"
"8873",10090,224170,"9666"
"8875",10090,75725,"9678"
"8877",10090,77938,"9679"
"8879",10090,268527,"9687"
"8881",10090,100763,"9690"
"8883",10090,66736,"9694"
"8885",10090,74360,"9702"
"8887",10090,240690,"9705"
"8889",10090,233103,"9710"
"8891",10090,76156,"9715"
"8893",10090,77794,"9719"
"8895",10090,233905,"9726"
"8897",10090,268451,"84440"
"8899",10090,212448,"9729"
"8901",10090,321006,"9730"
"8903",10090,67298,"9737"
"8905",10090,101565,"9738"
"8907",10090,330914,"9743"
"8909",10090,243937,"9745"
"8911",10090,65945,"22883"
"8913",10090,77574,"9747"
"8915",10090,215789,"9749"
"8917",10090,241727,"9751"
"8919",10090,73174,"9755"
"8921",10090,252838,"9760"
"8923",10090,109154,"9761"
"8925",10090,241638,"9762"
"8927",10090,234797,"9764"
"8929",10090,218441,"9765"
"8931",10090,68026,"9768"
"8933",10090,71947,"9772"
"8935",10090,72567,"9774"
"8937",10090,72238,"9779"
"8939",10090,242662,"9783"
"8941",10090,266781,"9784"
"8943",10090,76967,"9786"
"8945",10090,218977,"9787"
"8947",10090,211401,"9788"
"8949",10090,66624,"9789"
"8951",10090,58172,"9792"
"8953",10090,75786,"9793"
"8955",10090,103806,"9794"
"8957",10090,102607,"399979"
"8959",10090,105653,"9796"
"8961",10090,381801,"9797"
"8963",10090,71955,"9798"
"8965",10090,74754,"1718"
"8967",10090,56284,"9801"
"8969",10090,69938,"9805"
"8971",10090,94214,"9806"
"8973",10090,233900,"9810"
"8975",10090,230648,"9813"
"8977",10090,382038,"9816"
"8979",10090,72033,"9819"
"8981",10090,228482,"9824"
"8983",10090,242406,"9827"
"8985",10090,72685,"9829"
"8987",10090,76217,"9832"
"8989",10090,24136,"9839"
"8991",10090,268294,"9841"
"8993",10090,353047,"9842"
"8995",10090,74741,"9847"
"8997",10090,74477,"9851"
"8999",10090,77781,"9852"
"9001",10090,71764,"9854"
"9003",10090,227377,"9855"
"9005",10090,210108,"9856"
"9007",10090,74081,"9857"
"9009",10090,269473,"9860"
"9011",10090,68497,"9870"
"9013",10090,207278,"9873"
"9015",10090,70579,"9877"
"9017",10090,268741,"9878"
"9019",10090,320080,"9880"
"9021",10090,69288,"9886"
"9023",10090,229791,"9890"
"9025",10090,77976,"9891"
"9027",10090,104859,"9895"
"9029",10090,223593,"9897"
"9031",10090,242785,"9903"
"9033",10090,68875,"9911"
"9035",10090,72195,"9913"
"9037",10090,77590,"51363"
"9039",10090,215015,"9917"
"9041",10090,230848,"9923"
"9043",10090,230119,"9925"
"9045",10090,226856,"9926"
"9047",10090,170731,"9927"
"9049",10090,381293,"9928"
"9052",10090,78455,"9931"
"9054",10090,66205,"9936"
"9056",10090,55947,"9937"
"9059",10090,234373,"10147"
"9061",10090,27999,"10447"
"9063",10090,231887,"11333"
"9065",10090,106583,"22828"
"9067",10090,382090,"22832"
"9069",10090,73296,"22836"
"9071",10090,319876,"22837"
"9073",10090,105239,"22838"
"9075",10090,228836,"22839"
"9077",10090,74998,"22841"
"9079",10090,666060,"22844"
"9081",10090,227697,"22845"
"9083",10090,238328,"22846"
"9085",10090,668501,"22847"
"9087",10090,240442,"22850"
"9089",10090,231876,"22853"
"9091",10090,80883,"22854"
"9093",10090,269941,"22856"
"9095",10090,330814,"22859"
"9097",10090,319448,"22862"
"9099",10090,71750,"22864"
"9101",10090,386750,"22865"
"9103",10090,245684,"22866"
"9105",10090,75619,"22868"
"9107",10090,101490,"22876"
"9109",10090,74522,"22880"
"9111",10090,140577,"22881"
"9113",10090,387609,"22882"
"9115",10090,50850,"6683"
"9117",10090,140629,"22888"
"9119",10090,268564,"22890"
"9121",10090,216049,"22891"
"9123",10090,228536,"22893"
"9125",10090,74008,"22901"
"9128",10090,216161,"22904"
"9130",10090,99512,"22911"
"9132",10090,66673,"22986"
"9134",10090,270109,"80003"
"9136",10090,216344,"23011"
"9138",10090,66446,"23016"
"9140",10090,330401,"23023"
"9142",10090,170822,"23032"
"9144",10090,230796,"23038"
"9146",10090,320799,"23051"
"9148",10090,230866,"23065"
"9150",10090,74157,"23070"
"9152",10090,94253,"23072"
"9154",10090,105689,"23077"
"9156",10090,226169,"23082"
"9158",10090,320051,"23086"
"9160",10090,94187,"23090"
"9162",10090,320244,"23093"
"9164",10090,237868,"23098"
"9166",10090,68652,"23118"
"9168",10090,58180,"23119"
"9170",10090,216874,"23125"
"9172",10090,229584,"23126"
"9174",10090,260305,"261734"
"9176",10090,195018,"23140"
"9178",10090,76863,"84259"
"9180",10090,223642,"23144"
"9182",10090,218503,"115548"
"9184",10090,229725,"23155"
"9186",10090,26936,"23164"
"9188",10090,192187,"23166"
"9190",10090,223723,"23170"
"9192",10090,142682,"23174"
"9194",10090,269224,"23178"
"9196",10090,19731,"23179"
"9198",10090,213109,"23469"
"9200",10090,94180,"23205"
"9202",10090,94090,"114088"
"9204",10090,107817,"23210"
"9206",10090,67948,"23219"
"9208",10090,224860,"23228"
"9210",10090,236915,"23229"
"9212",10090,231238,"23231"
"9214",10090,108671,"23234"
"9216",10090,11838,"23237"
"9218",10090,229473,"23240"
"9220",10090,12808,"23242"
"9222",10090,106585,"23253"
"9224",10090,71972,"23268"
"9226",10090,218850,"23272"
"9228",10090,74148,"23277"
"9230",10090,212285,"116984"
"9232",10090,224792,"221395"
"9234",10090,67269,"23287"
"9236",10090,224650,"23294"
"9238",10090,74256,"1540"
"9240",10090,76895,"23299"
"9243",10090,16554,"23303"
"9245",10090,636931,"131405"
"9247",10090,233335,"23336"
"9249",10090,76901,"23338"
"9251",10090,68729,"4591"
"9253",10090,55935,"23360"
"9255",10090,69632,"23365"
"9257",10090,73158,"23367"
"9259",10090,21981,"23368"
"9261",10090,67490,"23376"
"9263",10090,229512,"23381"
"9265",10090,209586,"23386"
"9267",10090,228790,"171023"
"9269",10090,238831,"23398"
"9271",10090,67181,"23399"
"9273",10090,211978,"23503"
"9275",10090,433926,"23507"
"9277",10090,140484,"23509"
"9279",10090,226412,"23518"
"9281",10090,17087,"23643"
"9283",10090,94044,"23786"
"9285",10090,244698,"341208"
"9287",10090,223697,"25777"
"9289",10090,55950,"25798"
"9291",10090,207304,"25831"
"9293",10090,19070,"25843"
"9295",10090,28064,"25844"
"9297",10090,70381,"25851"
"9299",10090,74125,"25852"
"9301",10090,52592,"84312"
"9303",10090,56233,"51564"
"9305",10090,76491,"84836"
"9307",10090,212547,"25871"
"9309",10090,68614,"25875"
"9311",10090,66690,"25880"
"9313",10090,67618,"60496"
"9315",10090,210622,"25891"
"9317",10090,216781,"25893"
"9319",10090,77065,"25896"
"9321",10090,76719,"284058"
"9323",10090,72309,"25907"
"9325",10090,226747,"25909"
"9327",10090,226162,"25911"
"9329",10090,228136,"25921"
"9331",10090,210376,"66036"
"9333",10090,109168,"25923"
"9335",10090,245049,"25924"
"9337",10090,225207,"25925"
"9339",10090,380686,"25927"
"9341",10090,66042,"25928"
"9343",10090,216766,"25929"
"9345",10090,52055,"26056"
"9347",10090,97064,"25937"
"9349",10090,56045,"25939"
"9351",10090,66648,"25941"
"9353",10090,58998,"25945"
"9355",10090,235041,"25959"
"9357",10090,211499,"25963"
"9359",10090,54156,"25975"
"9361",10090,99929,"25976"
"9363",10090,66147,"55707"
"9365",10090,68295,"25980"
"9367",10090,94179,"25984"
"9369",10090,102423,"25988"
"9371",10090,76686,"25999"
"9373",10090,68449,"26000"
"9375",10090,70231,"26003"
"9377",10090,28015,"81488"
"9379",10090,108946,"26009"
"9381",10090,103743,"26022"
"9383",10090,98403,"26036"
"9385",10090,217692,"26037"
"9387",10090,269397,"26039"
"9389",10090,240427,"26040"
"9391",10090,75409,"26050"
"9393",10090,228852,"26051"
"9395",10090,215351,"26054"
"9397",10090,75646,"26064"
"9399",10090,67811,"26073"
"9402",10090,66614,"54865"
"9404",10090,622434,"26084"
"9406",10090,109785,"5238"
"9408",10090,208263,"26092"
"9410",10090,243846,"26093"
"9412",10090,73828,"26094"
"9414",10090,213491,"26099"
"9416",10090,239037,"26103"
"9418",10090,78889,"26118"
"9420",10090,100017,"26119"
"9422",10090,67590,"26123"
"9424",10090,67529,"26127"
"9426",10090,72320,"26128"
"9428",10090,56407,"26133"
"9430",10090,56490,"26137"
"9432",10090,235312,"114902"
"9434",10090,67747,"26150"
"9436",10090,66176,"26151"
"9438",10090,223921,"8086"
"9440",10090,52856,"26164"
"9442",10090,80886,"26168"
"9444",10090,69171,"27013"
"9446",10090,228765,"27111"
"9449",10090,66753,"27248"
"9451",10090,109129,"27249"
"9453",10090,105835,"27352"
"9455",10090,243842,"29998"
"9457",10090,237625,"50487"
"9459",10090,246278,"50489"
"9461",10090,53867,"50509"
"9463",10090,319655,"50512"
"9465",10090,68566,"50632"
"9467",10090,19661,"5949"
"9469",10090,24069,"51684"
"9471",10090,27428,"57619"
"9473",10090,14245,"23175"
"9475",10090,50501,"60675"
"9477",10090,50524,"6297"
"9479",10090,50755,"84893"
"9481",10090,50759,"157574"
"9483",10090,50762,"26270"
"9485",10090,50786,"90161"
"9487",10090,50788,"55336"
"9489",10090,50796,"1761"
"9491",10090,56417,"103"
"9493",10090,225896,"51035"
"9495",10090,193385,"9750"
"9497",10090,108052,"6563"
"9499",10090,270669,"51360"
"9501",10090,77963,"51361"
"9503",10090,623503,"51052"
"9505",10090,57441,"51053"
"9507",10090,114602,"51364"
"9509",10090,85031,"51365"
"9511",10090,70790,"51366"
"9513",10090,94093,"51592"
"9515",10090,83701,"51593"
"9517",10090,216560,"51057"
"9519",10090,195522,"51058"
"9521",10090,106200,"51061"
"9523",10090,73991,"51062"
"9525",10090,72691,"51063"
"9527",10090,67675,"51596"
"9529",10090,54135,"51599"
"9531",10090,66410,"51001"
"9533",10090,245847,"51005"
"9535",10090,108652,"51000"
"9537",10090,66394,"51070"
"9539",10090,66958,"51075"
"9541",10090,66388,"51076"
"9543",10090,66258,"51373"
"9545",10090,50529,"51081"
"9547",10090,68631,"51084"
"9549",10090,56207,"51377"
"9551",10090,54394,"51379"
"9553",10090,67801,"51090"
"9555",10090,229503,"51093"
"9557",10090,70047,"51095"
"9559",10090,109232,"51097"
"9561",10090,245866,"51098"
"9563",10090,213575,"51626"
"9565",10090,54673,"51100"
"9567",10090,67306,"51101"
"9569",10090,239510,"51105"
"9571",10090,224481,"51106"
"9573",10090,226548,"51107"
"9575",10090,212442,"51110"
"9577",10090,66375,"51635"
"9579",10090,68045,"51637"
"9581",10090,116891,"51009"
"9584",10090,66583,"51013"
"9586",10090,66055,"51639"
"9588",10090,66307,"51015"
"9590",10090,67282,"51019"
"9592",10090,56447,"22818"
"9594",10090,68816,"51645"
"9596",10090,67279,"51003"
"9598",10090,66242,"51021"
"9600",10090,68735,"51023"
"9602",10090,70160,"51028"
"9604",10090,67201,"51031"
"9606",10090,76571,"51657"
"9608",10090,67010,"10179"
"9610",10090,223691,"51386"
"9612",10090,52245,"51122"
"9614",10090,55951,"51660"
"9616",10090,57437,"51125"
"9618",10090,56631,"51127"
"9620",10090,65247,"51665"
"9622",10090,65257,"51130	100302652"
"9625",10090,65255,"51666"
"9627",10090,226823,"51133"
"9629",10090,77048,"51134"
"9631",10090,67887,"51669"
"9633",10090,72999,"51141"
"9635",10090,54381,"10404"
"9637",10090,235661,"51143"
"9639",10090,69456,"51397"
"9641",10090,98766,"10422"
"9643",10090,53814,"51686"
"9645",10090,22293,"51151"
"9647",10090,73149,""
"9648",10090,217847,"51156"
"9650",10090,381457,"49860"
"9652",10090,56363,"23671"
"9654",10090,240641,"9585"
"9656",10090,76522,"51691"
"9658",10090,56332,"51421"
"9660",10090,54635,"56034"
"9662",10090,59005,"51693"
"9664",10090,235599,"51161"
"9666",10090,56404,"9325"
"9668",10090,353156,"51162"
"9670",10090,83703,"51163"
"9672",10090,67665,"51164"
"9674",10090,72935,"51428"
"9676",10090,56433,"51699"
"9678",10090,64297,"51704"
"9680",10090,219151,"51435"
"9682",10090,59308,"51705"
"9684",10090,224224,"50939"
"9686",10090,170638,"51440"
"9688",10090,56427,"51174"
"9690",10090,56371,"51343"
"9692",10090,170828,"51442"
"9694",10090,56515,"51444"
"9696",10090,57259,"10766"
"9698",10090,67220,"51177"
"9700",10090,12565,"1007"
"9702",10090,234594,"23019"
"9704",10090,20184,"51720"
"9706",10090,68015,"10131"
"9708",10090,66881,"51449"
"9710",10090,207215,"51725"
"9712",10090,58799,"51185"
"9714",10090,225215,"51187"
"9716",10090,67838,"51726"
"9718",10090,70676,"51454"
"9720",10090,58176,"57127"
"9722",10090,103149,"51733"
"9724",10090,54650,"51460"
"9726",10090,67778,"51193"
"9728",10090,67549,"653519	51463"
"9731",10090,74055,"51196"
"9733",10090,68396,"9027"
"9735",10090,108115,"28231"
"9737",10090,195208,"51473"
"9739",10090,65970,"51474"
"9741",10090,50916,"50805"
"9743",10090,58991,"51738"
"9745",10090,243816,"51206"
"9747",10090,56492,"51208"
"9749",10090,11736,"51479"
"9751",10090,18106,"51744"
"9753",10090,57874,"51495"
"9755",10090,57314,"51497"
"9757",10090,67693,"25764"
"9759",10090,66070,"51503"
"9761",10090,66155,"51506"
"9763",10090,66404,"51507"
"9765",10090,66971,"51654"
"9767",10090,67150,"50862"
"9769",10090,69890,"51222"
"9771",10090,66610,"51225"
"9773",10090,228829,"51230"
"9775",10090,75689,"51751"
"9777",10090,101568,"51231"
"9779",10090,50766,"51232"
"9781",10090,56217,"64398"
"9783",10090,80987,"51517"
"9785",10090,66241,"252839"
"9787",10090,101540,"25865"
"9789",10090,67393,"51523"
"9791",10090,72982,"51524"
"9793",10090,109346,"51239"
"9795",10090,66272,"51241"
"9797",10090,66680,"51526"
"9799",10090,66787,"51527"
"9801",10090,232236,"51244"
"9803",10090,104771,"51528"
"9805",10090,72621,"51248"
"9807",10090,230657,"51249"
"9809",10090,223828,"51535"
"9811",10090,107569,"51251"
"9813",10090,56280,"51253"
"9815",10090,66510,"51255"
"9817",10090,67046,"51256"
"9819",10090,224703,"51257"
"9821",10090,68642,"51259"
"9823",10090,67683,"51260"
"9825",10090,94064,"51264"
"9827",10090,50880,"51540"
"9829",10090,243653,"51267"
"9831",10090,227707,"51759"
"9833",10090,110058,"51760"
"9835",10090,67123,"51271"
"9837",10090,29862,"4815"
"9839",10090,217378,"51277"
"9841",10090,232371,"51279"
"9843",10090,67623,"51768"
"9845",10090,241158,"51281"
"9847",10090,58869,"51555"
"9849",10090,67118,"51283"
"9851",10090,70784,"51285"
"9853",10090,68185,"51287"
"9855",10090,239336,"51289"
"9857",10090,266744,"51557"
"9859",10090,78816,"51291"
"9861",10090,103466,"51559"
"9863",10090,54219,"51293"
"9865",10090,53601,"51294"
"9867",10090,217588,"51562"
"9869",10090,68404,"51299"
"9871",10090,76916,"51300"
"9873",10090,56050,"51302"
"9875",10090,66120,"51303"
"9877",10090,69035,"51304"
"9879",10090,59006,"51778"
"9881",10090,225358,"51306"
"9883",10090,66306,"51307"
"9885",10090,71703,"51566"
"9887",10090,78248,"51309"
"9889",10090,68659,"51313"
"9891",10090,56196,"51567"
"9893",10090,14412,"6540"
"9895",10090,73412,"51314"
"9897",10090,67890,"51569"
"9899",10090,57896,"51315"
"9901",10090,192285,"51317"
"9903",10090,66223,"51318"
"9905",10090,223601,"51571"
"9907",10090,240396,"51320"
"9910",10090,27965,"51324"
"9912",10090,67367,"94104"
"9915",10090,65105,"51329"
"9917",10090,59054,"10884"
"9919",10090,59036,"51339"
"9921",10090,20981,"84258"
"9923",10090,20649,"6641"
"9925",10090,12804,"1271"
"9927",10090,12737,"9076"
"9929",10090,12738,"9075"
"9931",10090,53614,"8434"
"9933",10090,16319,"3619"
"9935",10090,51811,"165530"
"9937",10090,13002,"80331"
"9939",10090,51800,"666"
"9941",10090,109889,"7593"
"9943",10090,53325,"54971"
"9945",10090,56878,"5937"
"9947",10090,54137,"84519"
"9949",10090,19338,"83452"
"9951",10090,54132,"9124"
"9953",10090,53417,"64344"
"9955",10090,54006,"10522"
"9957",10090,53624,"1366"
"9959",10090,53618,"2530"
"9961",10090,53600,"100287932"
"9963",10090,20732,"6692"
"9965",10090,53858,"10069"
"9967",10090,71116,"53407"
"9969",10090,170644,"29855"
"9971",10090,387347,"50833"
"9973",10090,56513,"50855"
"9975",10090,72902,"50859"
"9977",10090,75458,"51192"
"9979",10090,245572,"50945"
"9981",10090,50914,"116448"
"9983",10090,50918,"91663"
"9985",10090,50929,"50616"
"9986",10090,116849,"50616"
"9988",10090,14611,"2700"
"9991",10090,108155,"8473"
"9993",10090,27393,"54148"
"9995",10090,209448,"3226"
"9997",10090,60367,"26280"
"9999",10090,230027,"51805"
"10001",10090,108150,"51809"
"10003",10090,84113,"53635"
"10005",10090,214593,"50506"
"10007",10090,239559,"53947"
"10009",10090,17245,"56890"
"10011",10090,59001,"54107"
"10013",10090,67102,"54149"
"10015",10090,108100,"10458"
"10017",10090,13801,"10117"
"10019",10090,244178,"50613"
"10022",10090,260298,"54738"
"10024",10090,52846,"55571"
"10026",10090,235169,"55572"
"10028",10090,105298,"54749"
"10030",10090,78919,"54752"
"10032",10090,171463,"54756"
"10034",10090,208659,"54757"
"10036",10090,56174,"55577"
"10039",10090,360216,"54764"
"10041",10090,231252,"55584"
"10043",10090,70093,"55585"
"10045",10090,80985,"54765"
"10047",10090,56727,"55586"
"10049",10090,56057,"54766"
"10051",10090,20286,"23264"
"10053",10090,71966,"28511"
"10055",10090,215008,"55591"
"10057",10090,93836,"54778"
"10059",10090,67872,"54780"
"10061",10090,67225,"55599"
"10063",10090,72041,"54784"
"10065",10090,56709,"54788"
"10067",10090,70925,"55602"
"10069",10090,105440,"54793"
"10071",10090,67219,"54797"
"10073",10090,68732,"55604"
"10075",10090,230376,"54801"
"10077",10090,94219,"54805"
"10079",10090,52906,"54806"
"10081",10090,216549,"54812"
"10083",10090,67369,"54814"
"10085",10090,234366,"54815"
"10087",10090,225997,"140803"
"10089",10090,102334,"55608"
"10091",10090,208968,"55609"
"10093",10090,107260,""
"10094",10090,241639,"55612"
"10096",10090,58800,"54822"
"10098",10090,192197,"54828"
"10100",10090,192120,"54836"
"10102",10090,102747,"54839"
"10104",10090,246229,"54841"
"10106",10090,98682,"54842"
"10108",10090,207920,"54845"
"10110",10090,56503,"54851"
"10112",10090,74090,"54852"
"10114",10090,67936,"54853"
"10116",10090,73813,"54854"
"10118",10090,71584,"54857"
"10120",10090,66522,"54858"
"10122",10090,72341,"54859"
"10124",10090,75812,"55617"
"10126",10090,20623,"54861"
"10128",10090,106766,"55620"
"10130",10090,72112,"54866"
"10132",10090,68796,"54867"
"10134",10090,320534,"54868"
"10136",10090,69232,"54870"
"10138",10090,114301,"54873"
"10140",10090,338349,"54875"
"10142",10090,68273,"55624"
"10144",10090,227449,"54877"
"10146",10090,71458,"54880"
"10148",10090,77626,"55627"
"10150",10090,272031,"54886"
"10152",10090,224648,"54887"
"10154",10090,28114,"54888"
"10156",10090,268420,"54890"
"10158",10090,227195,"54891"
"10160",10090,76044,"54892"
"10162",10090,52830,"55629"
"10164",10090,233315,"54893"
"10166",10090,69743,"54897"
"10168",10090,67144,"55631"
"10170",10090,218699,"54899"
"10172",10090,68916,"54901"
"10174",10090,72795,"54902"
"10176",10090,380718,"54903"
"10178",10090,76131,"55635"
"10180",10090,70385,"54908"
"10182",10090,319613,"55638"
"10184",10090,226178,"54838"
"10186",10090,217721,"55640"
"10188",10090,230393,"54914"
"10190",10090,228994,"54915"
"10192",10090,67213,"54918"
"10194",10090,69903,"54922"
"10196",10090,66075,"54927"
"10198",10090,242291,"54928"
"10200",10090,234371,"54929"
"10202",10090,219072,"54930"
"10204",10090,19332,"55647"
"10206",10090,59002,"49856"
"10208",10090,52575,"54931"
